0.1435952 -0.1283544 0.1297152 0.4173802 -0.2228247 9.408857
0.1496157 -0.1363887 -0.00485852 0.4317346 -0.06417697 9.417519
0.1423359 -0.1334345 0.07156801 0.4202059 -0.05482321 9.663522
0.1404933 -0.1308876 0.06236918 0.4059294 -0.1193664 9.961252
0.1473755 -0.1441887 0.05887065 0.4449251 -0.1569808 9.558356
0.1493268 -0.1493876 0.0833043 0.4535828 -0.08204421 9.373016
0.1457649 -0.13506 0.06867165 0.4430382 -0.1227903 10.01765
0.1391466 -0.1326853 0.0877941 0.4390588 -0.1097963 9.311201
0.133772 -0.1393497 0.06740645 0.4595778 -0.1435673 8.890763
0.1479197 -0.1415708 0.04485347 0.4739942 -0.0549177 9.388838
0.1476018 -0.1418922 0.02485055 0.4407772 -0.07752544 9.370545
0.1473916 -0.1412026 0.04814256 0.4293262 -0.1069693 9.940604
0.1400792 -0.139854 0.06647129 0.4609705 -0.1690218 9.131033
0.1475492 -0.1362063 0.07233218 0.434194 -0.1855174 9.414161
0.147332 -0.1445026 0.1109306 0.4676033 -0.2244438 9.47632
0.1542675 -0.1302306 0.1297493 0.4515755 -0.2315971 9.413897
0.1425484 -0.1313387 0.07924899 0.433871 -0.1043025 9.807408
0.1431706 -0.1466721 0.1012114 0.4503071 -0.1439861 8.918521
0.145684 -0.1330134 0.1605267 0.4363715 -0.1694639 8.959456
0.1362872 -0.1402398 0.0543041 0.4760085 -0.1820705 9.67908
0.1431083 -0.1364495 0.05633042 0.4393922 -0.098557 9.530769
0.1459648 -0.140381 0.1103701 0.4244205 -0.0688754 9.477863
0.1502544 -0.1530701 0.1088851 0.4908939 -0.1393545 9.49043
0.1431457 -0.1483213 0.05551313 0.4742575 -0.06189479 9.558132
0.1366221 -0.1332776 0.05537787 0.4357802 -0.02138659 10.0462
0.1475482 -0.1481741 0.1045941 0.4617416 -0.1657644 9.659072
0.148074 -0.1524971 0.01554914 0.4928933 -0.003500594 9.009787
0.1469902 -0.1502224 0.08312897 0.443794 -0.1379091 9.438657
0.1566278 -0.1538494 0.08571663 0.4668134 -0.1665749 9.77139
0.1569159 -0.1552697 0.0856694 0.4489411 -0.1645967 9.702084
0.1557551 -0.1459099 0.04868267 0.4423664 -0.1438964 9.141192
0.1503438 -0.1463753 0.1228188 0.44927 -0.08194806 9.356335
0.1492436 -0.1478945 0.05699965 0.4559549 -0.1291547 10.00124
0.1450871 -0.1343958 0.04059338 0.416863 -0.1509277 9.174472
0.1435597 -0.1273723 0.1145363 0.4088946 -0.1695709 9.839203
0.1462294 -0.1402733 0.1017896 0.4483002 -0.1039142 9.362874
0.1409419 -0.1389833 0.06516037 0.4427146 -0.1117369 9.789997
0.1402015 -0.1295964 0.0493948 0.4382547 -0.01577458 9.619977
0.1480553 -0.1423122 0.08983931 0.4370476 -0.09307583 9.597739
0.1538605 -0.1459385 0.1010909 0.4595075 -0.1129937 10.2873
0.1467289 -0.1346889 0.1043322 0.4252502 -0.1677057 10.11334
0.1410558 -0.1313255 0.1244434 0.4232891 -0.14693 9.897541
0.1509108 -0.1388132 0.1073109 0.4401652 -0.1126219 9.578628
0.1454191 -0.1312986 0.08790497 0.4221786 -0.07775487 9.498127
0.1559174 -0.1390945 0.09473617 0.4362726 -0.1487138 10.07518
0.1511093 -0.1505264 0.06121711 0.4700614 -0.06002195 9.190012
0.1480787 -0.150754 0.1334625 0.4606237 -0.1206769 9.932857
0.1492851 -0.1405746 0.1289957 0.42356 -0.2361547 9.882249
0.1465746 -0.1458654 0.08835509 0.4552862 -0.1408297 9.93639
0.1379597 -0.132366 0.07755811 0.4291442 -0.1762389 9.456097
0.1382465 -0.139363 0.08872475 0.4441351 -0.169762 9.343812
0.1531074 -0.1475955 0.1262921 0.4566345 -0.1548248 9.808994
0.1437771 -0.1363112 0.0514478 0.433894 -0.1665582 9.41491
0.1432009 -0.1426081 0.04488463 0.4527581 -0.1282125 9.815836
0.1426229 -0.1342771 0.05631284 0.4402876 -0.04129638 9.810986
0.1496681 -0.1443467 0.07051828 0.4376743 -0.1486893 9.140637
0.1449111 -0.1385562 0.06345575 0.4386869 -0.06426841 9.469657
0.1434759 -0.1470691 0.08574357 0.4647374 -0.04922121 10.25008
0.1508616 -0.1430614 0.03527679 0.4334246 -0.03080646 9.863353
0.1456218 -0.1333554 0.06289054 0.4230217 -0.06257583 9.77878
0.1480044 -0.1477068 0.04863271 0.4545546 -0.0203209 10.0078
0.1539694 -0.1451383 0.05554102 0.4489253 -0.1117018 9.40935
0.1516762 -0.1405872 0.02000076 0.4326173 -0.06483868 9.532799
0.149258 -0.1464573 0.1028325 0.4702089 -0.1193572 9.378074
0.143903 -0.1473938 0.06334613 0.473686 -0.1387499 9.502582
0.1524354 -0.1497916 0.1114243 0.4623931 -0.2341773 9.890649
0.1465873 -0.1393257 0.0454333 0.4534927 -0.07041529 9.695921
0.1450609 -0.1372855 0.07919013 0.4341124 -0.09987052 9.71038
0.1407332 -0.1411514 0.05968949 0.4397315 -0.04232903 9.571033
0.1502153 -0.1431836 0.0574593 0.4686149 -0.1092487 9.607109
0.1390574 -0.1387797 0.07488505 0.4515824 -0.06131119 9.956568
0.1438501 -0.1454297 0.04958293 0.4557854 -0.07420454 9.721893
0.1503364 -0.1453243 0.04857255 0.4374857 -0.06706116 9.682066
