0.0002660255 -0.0003073045 0.0003105107 0.001038883 -0.0008523611 0.01518451
0.0002848887 -0.0003423075 0.0002127614 0.001069765 -0.0007688964 0.01491059
0.0002950878 -0.0003489652 0.0003606785 0.001138038 -0.0007464028 0.01441572
0.0002553545 -0.0002829387 0.0002798669 0.001014 -0.0005390481 0.01329028
0.0002350854 -0.0002593812 0.0002323417 0.0009630796 -0.0005750023 0.0127247
0.0002714055 -0.0003239597 0.0003402631 0.001078703 -0.0006155663 0.01286857
0.0002912471 -0.0003190188 0.0001732788 0.0009513819 -0.0006199982 0.01518531
0.0002738129 -0.0003116644 4.935026e-05 0.000968226 -0.0005552383 0.01451391
0.0003180334 -0.0003279511 0.0001285171 0.001077052 -0.0006100062 0.01501628
0.0003027304 -0.0003481229 -1.086361e-05 0.001134605 -0.0005526169 0.01459663
0.0002725568 -0.0003120756 0.0001290219 0.001043833 -0.0005552499 0.01415293
0.000299272 -0.0003469438 4.271903e-05 0.001015005 -0.0005240799 0.01321377
0.0003064906 -0.0003255987 5.754438e-05 0.0009649432 -0.0006115484 0.01367383
0.0003002747 -0.0003398999 0.0001794543 0.001023253 -0.00065977 0.01500752
0.0002531803 -0.0002548377 6.470807e-05 0.0008687561 -0.000500248 0.01407829
0.0002702481 -0.0002843764 3.983984e-05 0.0009966129 -0.0004384496 0.01427615
0.0002839308 -0.000321949 0.000152946 0.001082685 -0.0008800452 0.01447146
0.0002819877 -0.0003073365 9.794459e-05 0.001044918 -0.0009896111 0.01514524
0.0002545745 -0.0002695363 3.864446e-05 0.0009336354 -0.000446397 0.01347694
0.0002651697 -0.0002770278 0.0001023117 0.001022903 -0.0005422268 0.01302987
0.0002468446 -0.0002389265 8.769113e-05 0.0009155799 -0.0005599785 0.01421964
0.0002603176 -0.0002458607 -0.0001454232 0.0009068082 -5.798904e-05 0.01390303
0.0002638372 -0.0002610461 0.0001184266 0.0008734929 -0.0004321813 0.01437735
0.0002860422 -0.0002622178 2.064269e-05 0.0008662251 -0.0001663988 0.01504901
0.0002736868 -0.0002389099 5.043292e-05 0.0008691604 -0.0004124864 0.01467681
0.0002668349 -0.000204432 0.0001555013 0.0007989066 -0.0003067704 0.01539928
0.00024464 -0.0002432241 8.932478e-06 0.000906127 -0.0004908245 0.01398397
0.000236101 -0.0002420823 0.0001551621 0.0008979739 -0.000545456 0.0132272
0.0002125715 -0.0002129326 0.0001469167 0.000792961 -0.0005449135 0.01420304
0.0002529946 -0.0002806651 2.287185e-05 0.0008752806 -0.0005295482 0.01379978
0.0002400637 -0.000251495 -0.0001280506 0.0009143067 -0.000377834 0.01480479
0.00025147 -0.0002673175 -3.557533e-06 0.00098023 -0.0006274201 0.01645235
0.0002482932 -0.0002801674 0.0001184739 0.0009828901 -0.000541112 0.01537246
0.0002494588 -0.0002302415 0.000122094 0.0009203671 -0.0006217382 0.01545989
0.0002624132 -0.0002715092 0.0001127022 0.0009856375 -0.0008012827 0.01616617
0.0002982757 -0.000276758 0.0003303605 0.0008497654 -0.0007106727 0.01545801
0.000291307 -0.0002705044 0.0002332896 0.000879689 -0.0005734093 0.01421674
0.0002864974 -0.0002681472 0.000271416 0.0008614056 -0.0007057341 0.01264663
0.0002867378 -0.0002751603 0.0003191198 0.00088661 -0.0006930987 0.01285
